sensor_id,latitude,longitude,start_time_local,end_time_local,start_time_unix_epoch,end_time_unix_epoch
B1:9C:A6:51:7F:C4,33.616,-97.173,2025-01-07T11:50:23.326000-06:00,2025-01-07T12:26:26.761533-06:00,1.73627E+12,1.73627E+12
4F:24:06:10:6A:80,33.623,-97.165,2025-01-07T11:50:23.455000-06:00,2025-01-07T11:52:28.833722-06:00,1.73627E+12,1.73627E+12
8D:88:15:10:6A:80,33.612,-97.159,2025-01-07T11:50:23.467000-06:00,2025-01-07T12:26:39.871193-06:00,1.73627E+12,1.73627E+12
05:B0:A7:51:7F:C4,33.623,-97.163,2025-01-07T11:50:23.624000-06:00,2025-01-07T11:53:50.582353-06:00,1.73627E+12,1.73627E+12
AB:B4:A6:51:7F:C4,33.613,-97.16,2025-01-07T11:50:23.646000-06:00,2025-01-07T12:26:07.862772-06:00,1.73627E+12,1.73627E+12
DB:25:04:10:6A:80,33.135,-96.749,2025-01-07T11:50:36.252000-06:00,2025-01-07T11:51:00.875564-06:00,1.73627E+12,1.73627E+12
87:6F:A5:51:7F:C4,32.853,-96.786,2025-01-07T11:51:39.269000-06:00,2025-12-31T23:59:59-06:00,1.73627E+12,1.76725E+12
7B:F2:11:10:6A:80,33.02,-96.867,2025-01-07T11:51:51.138000-06:00,2025-01-07T12:32:47.298656-06:00,1.73627E+12,1.73627E+12
8B:5A:11:10:6A:80,32.568,-97.059,2025-01-07T11:52:24.784000-06:00,2025-01-07T12:31:30.151138-06:00,1.73627E+12,1.73627E+12
F1:BA:15:10:6A:80,32.915,-96.808,2025-01-07T11:52:36.806000-06:00,2025-01-07T11:54:44.824996-06:00,1.73627E+12,1.73627E+12
BD:7A:10:10:6A:80,32.898,-97.138,2025-01-07T11:53:35.771000-06:00,2025-01-07T13:05:49.020593-06:00,1.73627E+12,1.73628E+12
B5:CC:11:10:6A:80,32.987,-96.6,2025-01-07T11:56:58.565000-06:00,2025-01-07T18:45:20.292509-06:00,1.73627E+12,1.7363E+12
6D:C5:05:10:6A:80,32.977,-96.558,2025-01-07T11:59:39.366000-06:00,2025-01-07T13:39:54.627104-06:00,1.73627E+12,1.73628E+12
A9:FC:10:10:6A:80,33.009,-96.515,2025-01-07T12:02:09.876000-06:00,2025-01-07T13:54:07.210148-06:00,1.73627E+12,1.73628E+12
B9:54:A5:51:7F:C4,32.836,-96.86,2025-01-07T12:02:26.589000-06:00,2025-01-07T12:36:41.174485-06:00,1.73627E+12,1.73628E+12
25:47:16:10:6A:80,33.059,-97.033,2025-01-07T12:03:21.591000-06:00,2025-01-07T12:47:31.471922-06:00,1.73627E+12,1.73628E+12
AD:19:15:10:6A:80,33.059,-97.033,2025-01-07T12:03:26.128000-06:00,2025-01-07T12:48:49.779404-06:00,1.73627E+12,1.73628E+12
3B:20:75:40:EE:C0,32.826,-96.938,2025-01-07T12:03:55.089000-06:00,2025-01-07T12:04:42.824028-06:00,1.73627E+12,1.73627E+12
FB:18:A9:51:7F:C4,33.068,-96.775,2025-01-07T12:04:33.338000-06:00,2025-01-07T13:18:03.111254-06:00,1.73627E+12,1.73628E+12
4B:12:A9:51:7F:C4,32.994,-96.685,2025-01-07T12:05:03.444000-06:00,2025-01-07T12:10:22.046554-06:00,1.73627E+12,1.73627E+12
B5:0E:0D:10:6A:80,32.288,-96.164,2025-01-07T12:06:14.535000-06:00,2025-01-07T13:08:01.227894-06:00,1.73627E+12,1.73628E+12
19:CF:04:10:6A:80,32.947,-97.302,2025-01-07T12:06:42.165000-06:00,2025-01-07T12:48:57.666393-06:00,1.73627E+12,1.73628E+12
93:F9:00:10:6A:80,33.068,-97.033,2025-01-07T12:07:16.298000-06:00,2025-01-07T14:19:37.684450-06:00,1.73627E+12,1.73628E+12
C9:01:0D:10:6A:80,33.069,-97.035,2025-01-07T12:07:18.626000-06:00,2025-01-07T14:17:42.347840-06:00,1.73627E+12,1.73628E+12
B7:B9:24:10:6A:80,32.279,-95.322,2025-01-07T12:09:17.008000-06:00,2025-01-07T13:21:37.516842-06:00,1.73627E+12,1.73628E+12
87:9E:24:10:6A:80,33.017,-96.446,2025-01-07T12:09:26.841000-06:00,2025-01-07T14:06:48.420182-06:00,1.73627E+12,1.73628E+12
51:0E:A6:51:7F:C4,32.898,-96.74,2025-01-07T12:10:07.089000-06:00,2025-01-07T12:14:10.515110-06:00,1.73627E+12,1.73627E+12
33:F1:70:40:EE:C0,33.075,-97.114,2025-01-07T12:10:40.373000-06:00,2025-01-07T12:11:01.909814-06:00,1.73627E+12,1.73627E+12
EF:B0:15:10:6A:80,33.013,-96.554,2025-01-07T12:10:43.493000-06:00,2025-01-08T21:15:29.163603-06:00,1.73627E+12,1.73639E+12
5F:AA:A6:51:7F:C4,32.867,-97.134,2025-01-07T12:11:27.494000-06:00,2025-01-07T13:10:53.927589-06:00,1.73627E+12,1.73628E+12
93:24:13:10:6A:80,33.212,-96.766,2025-01-07T12:12:26.888000-06:00,2025-01-07T14:40:05.022369-06:00,1.73627E+12,1.73628E+12
A1:D5:0F:10:6A:80,32.628,-97.361,2025-01-07T12:12:38.422000-06:00,2025-01-07T12:15:17.924685-06:00,1.73627E+12,1.73627E+12
53:08:05:10:6A:80,32.875,-96.74,2025-01-07T12:12:41.197000-06:00,2025-01-07T14:27:48.069880-06:00,1.73627E+12,1.73628E+12
DD:31:A6:51:7F:C4,32.758,-98.933,2025-01-07T12:13:54.582000-06:00,2025-01-07T13:01:07.484358-06:00,1.73627E+12,1.73628E+12
4B:12:A9:51:7F:C4,32.994,-96.685,2025-01-07T12:16:49.886000-06:00,2025-01-07T12:17:09.065234-06:00,1.73627E+12,1.73627E+12
EF:D7:0C:10:6A:80,33.036,-96.759,2025-01-07T12:17:01.883000-06:00,2025-01-07T12:48:41.447247-06:00,1.73627E+12,1.73628E+12
B7:C5:0D:10:6A:80,32.812,-96.767,2025-01-07T12:18:10.090000-06:00,2025-01-07T15:09:40.588115-06:00,1.73627E+12,1.73628E+12
65:45:A6:51:7F:C4,32.479,-97.373,2025-01-07T12:19:24.306000-06:00,2025-01-07T15:45:44.704288-06:00,1.73627E+12,1.73629E+12
E3:B7:0C:10:6A:80,32.673,-96.453,2025-01-07T12:20:48.896000-06:00,2025-01-07T12:22:15.210383-06:00,1.73627E+12,1.73627E+12
DB:CA:14:10:6A:80,32.884,-96.572,2025-01-07T12:21:14.923000-06:00,2025-01-07T13:25:47.326735-06:00,1.73627E+12,1.73628E+12
A3:3F:A6:51:7F:C4,32.884,-97.118,2025-01-07T12:22:02.928000-06:00,2025-01-07T18:17:57.530269-06:00,1.73627E+12,1.7363E+12
67:7A:02:10:6A:80,33.145,-96.908,2025-01-07T12:24:57.098000-06:00,2025-01-07T12:28:03.914524-06:00,1.73627E+12,1.73627E+12
3D:8E:16:10:6A:80,33.094,-97.122,2025-01-07T12:26:39.224000-06:00,2025-01-07T13:01:06.508028-06:00,1.73627E+12,1.73628E+12
51:3F:13:10:6A:80,33.128,-96.755,2025-01-07T12:28:52.052000-06:00,2025-01-08T19:57:29.199684-06:00,1.73627E+12,1.73639E+12
C9:C3:02:10:6A:80,32.849,-97.103,2025-01-07T12:30:53.536000-06:00,2025-01-07T17:02:54.783352-06:00,1.73627E+12,1.73629E+12
9B:6A:14:10:6A:80,32.701,-96.846,2025-01-07T12:31:23.401000-06:00,2025-01-07T12:31:49.745969-06:00,1.73627E+12,1.73627E+12
3D:B3:02:10:6A:80,33.028,-96.781,2025-01-07T12:32:38.237000-06:00,2025-01-07T12:35:37.001748-06:00,1.73627E+12,1.73627E+12
93:9B:A6:51:7F:C4,32.826,-97.228,2025-01-07T12:33:52.715000-06:00,2025-01-07T13:09:09.358306-06:00,1.73627E+12,1.73628E+12
A3:F6:08:10:6A:80,33.87,-98.558,2025-01-07T12:34:39.744000-06:00,2025-01-07T16:26:36.663248-06:00,1.73627E+12,1.73629E+12
35:8B:0A:10:6A:80,32.823,-96.668,2025-01-07T12:35:31.120000-06:00,2025-01-07T13:07:41.401315-06:00,1.73627E+12,1.73628E+12
51:CA:A9:51:7F:C4,33.143,-96.764,2025-01-07T12:35:34.129000-06:00,2025-01-07T21:01:06.372842-06:00,1.73627E+12,1.73631E+12
8D:B2:0C:10:6A:80,32.814,-98.088,2025-01-07T12:36:02.643000-06:00,2025-01-07T12:37:16.721372-06:00,1.73627E+12,1.73628E+12
4B:5E:75:40:EE:C0,33.053,-96.757,2025-01-07T12:37:18.369000-06:00,2025-01-07T13:16:32.565018-06:00,1.73628E+12,1.73628E+12
CD:0C:01:10:6A:80,33.025,-97.034,2025-01-07T12:37:24.758000-06:00,2025-01-07T13:18:13.441190-06:00,1.73628E+12,1.73628E+12
89:12:16:10:6A:80,33.891,-98.462,2025-01-07T12:38:32.195000-06:00,2025-01-07T17:27:54.837929-06:00,1.73628E+12,1.73629E+12
AF:00:AB:51:7F:C4,32.236,-98.209,2025-01-07T12:38:43.007000-06:00,2025-01-07T12:40:51.070767-06:00,1.73628E+12,1.73628E+12
83:99:14:10:6A:80,32.619,-97.081,2025-01-07T12:39:09.395000-06:00,2025-01-08T20:12:04.101691-06:00,1.73628E+12,1.73639E+12
47:AA:74:40:EE:C0,32.879,-97.113,2025-01-07T12:39:35.965000-06:00,2025-01-07T14:31:32.887829-06:00,1.73628E+12,1.73628E+12
0F:FE:0D:10:6A:80,32.898,-96.453,2025-01-07T12:41:25.008000-06:00,2025-01-07T13:37:23.614983-06:00,1.73628E+12,1.73628E+12
BB:C6:07:10:6A:80,33.149,-97.297,2025-01-07T12:41:38.951000-06:00,2025-01-08T19:59:48.283450-06:00,1.73628E+12,1.73639E+12
4D:E4:03:10:6A:80,32.843,-96.657,2025-01-07T12:43:06.215000-06:00,2025-01-07T12:43:48.051571-06:00,1.73628E+12,1.73628E+12
8F:C8:A6:51:7F:C4,32.538,-96.652,2025-01-07T12:43:27.886000-06:00,2025-01-07T14:44:15.842419-06:00,1.73628E+12,1.73628E+12
D3:F8:27:10:6A:80,32.878,-95.498,2025-01-07T12:44:27.851000-06:00,2025-01-07T18:18:19.075122-06:00,1.73628E+12,1.7363E+12
37:45:A6:51:7F:C4,32.609,-97.048,2025-01-07T12:44:57.555000-06:00,2025-01-07T13:26:39.291370-06:00,1.73628E+12,1.73628E+12
7B:F2:11:10:6A:80,33.02,-96.867,2025-01-07T12:45:00.132000-06:00,2025-01-07T13:19:03.494835-06:00,1.73628E+12,1.73628E+12
5B:1A:14:10:6A:80,33.011,-97.017,2025-01-07T12:45:04.624000-06:00,2025-01-07T18:20:19.278398-06:00,1.73628E+12,1.7363E+12
87:96:73:40:EE:C0,32.97,-96.632,2025-01-07T12:45:51.796000-06:00,2025-01-07T12:48:33.043351-06:00,1.73628E+12,1.73628E+12
69:4A:A7:51:7F:C4,32.928,-96.605,2025-01-07T12:47:23.582000-06:00,2025-01-07T13:31:35.298947-06:00,1.73628E+12,1.73628E+12
CB:06:03:10:6A:80,32.506,-96.606,2025-01-07T12:50:00.804000-06:00,2025-01-07T12:51:43.571105-06:00,1.73628E+12,1.73628E+12
B9:54:A5:51:7F:C4,32.836,-96.86,2025-01-07T12:50:36.545000-06:00,2025-01-07T13:21:55.332821-06:00,1.73628E+12,1.73628E+12
2B:1B:01:10:6A:80,33.093,-96.648,2025-01-07T12:51:01.616000-06:00,2025-01-07T14:48:26.209494-06:00,1.73628E+12,1.73628E+12
91:72:11:10:6A:80,32.923,-97.229,2025-01-07T12:52:26.278000-06:00,2025-01-07T20:47:55.998831-06:00,1.73628E+12,1.7363E+12
07:BC:06:10:6A:80,33.128,-97.278,2025-01-07T12:52:37.088000-06:00,2025-01-07T14:14:11.599721-06:00,1.73628E+12,1.73628E+12
DD:09:15:10:6A:80,32.875,-96.737,2025-01-07T12:54:15.211000-06:00,2025-01-07T13:30:59.572978-06:00,1.73628E+12,1.73628E+12
EF:D7:0C:10:6A:80,33.036,-96.759,2025-01-07T12:57:22.857000-06:00,2025-01-07T13:29:25.156193-06:00,1.73628E+12,1.73628E+12
81:6F:08:10:6A:80,32.764,-97.399,2025-01-07T12:57:52.072000-06:00,2025-01-08T22:18:37.375524-06:00,1.73628E+12,1.7364E+12
8B:04:16:10:6A:80,33.011,-97.085,2025-01-07T12:58:26.503000-06:00,2025-01-07T12:59:22.720576-06:00,1.73628E+12,1.73628E+12
B5:7C:A5:51:7F:C4,32.926,-96.526,2025-01-07T12:58:40.886000-06:00,2025-01-07T13:29:22.890669-06:00,1.73628E+12,1.73628E+12
D1:7D:0A:10:6A:80,32.793,-96.979,2025-01-07T13:03:14.379000-06:00,2025-01-07T13:40:16.575308-06:00,1.73628E+12,1.73628E+12
DD:31:A6:51:7F:C4,32.758,-98.933,2025-01-07T13:04:04.425000-06:00,2025-01-07T18:54:37.693026-06:00,1.73628E+12,1.7363E+12
4B:D3:A6:51:7F:C4,32.843,-96.74,2025-01-07T13:04:05.952000-06:00,2025-01-08T03:02:50.082682-06:00,1.73628E+12,1.73633E+12
43:84:11:10:6A:80,32.411,-96.825,2025-01-07T13:06:43.469000-06:00,2025-01-07T14:06:54.495316-06:00,1.73628E+12,1.73628E+12
E5:EB:07:10:6A:80,32.683,-96.998,2025-01-07T13:06:57.665000-06:00,2025-01-07T13:07:21.576465-06:00,1.73628E+12,1.73628E+12
9B:57:0B:10:6A:80,32.941,-96.641,2025-01-07T13:08:04.683000-06:00,2025-01-07T17:25:39.914440-06:00,1.73628E+12,1.73629E+12
93:4B:07:10:6A:80,33.113,-96.848,2025-01-07T13:16:28.222000-06:00,2025-01-08T18:36:43.710965-06:00,1.73628E+12,1.73638E+12
FF:F4:0E:10:6A:80,32.873,-97.279,2025-01-07T13:16:33.065000-06:00,2025-01-07T16:04:12.518066-06:00,1.73628E+12,1.73629E+12
39:C3:11:10:6A:80,32.671,-95.512,2025-01-07T13:17:23.400000-06:00,2025-01-07T14:30:10.839197-06:00,1.73628E+12,1.73628E+12
B9:B6:08:10:6A:80,33.036,-96.694,2025-01-07T13:18:08.966000-06:00,2025-12-31T23:59:59-06:00,1.73628E+12,1.76725E+12
1D:D4:13:10:6A:80,33.087,-97.207,2025-01-07T13:21:05.509000-06:00,2025-01-07T13:54:10.192562-06:00,1.73628E+12,1.73628E+12
93:6B:07:10:6A:80,32.951,-96.814,2025-01-07T13:21:10.078000-06:00,2025-01-07T13:23:37.416460-06:00,1.73628E+12,1.73628E+12
B7:B9:24:10:6A:80,32.279,-95.322,2025-01-07T13:22:09.482000-06:00,2025-01-07T14:42:43.829542-06:00,1.73628E+12,1.73628E+12
B3:88:A6:51:7F:C4,32.961,-97.276,2025-01-07T13:22:39.309000-06:00,2025-01-07T14:26:11.689336-06:00,1.73628E+12,1.73628E+12
B5:0E:0D:10:6A:80,32.288,-96.164,2025-01-07T13:25:59.423000-06:00,2025-01-07T14:32:09.716208-06:00,1.73628E+12,1.73628E+12
B5:43:14:10:6A:80,33.047,-96.766,2025-01-07T13:26:03.918000-06:00,2025-01-07T13:29:27.954208-06:00,1.73628E+12,1.73628E+12
63:44:A7:51:7F:C4,32.693,-97.135,2025-01-07T13:26:07.128000-06:00,2025-01-07T13:56:16.186665-06:00,1.73628E+12,1.73628E+12
DD:54:A8:51:7F:C4,32.983,-96.566,2025-01-07T13:27:51.099000-06:00,2025-01-07T14:19:55.602023-06:00,1.73628E+12,1.73628E+12
75:A2:05:10:6A:80,32.829,-97.085,2025-01-07T13:28:41.413000-06:00,2025-01-07T17:02:17.546101-06:00,1.73628E+12,1.73629E+12
7B:F2:11:10:6A:80,33.02,-96.867,2025-01-07T13:30:17.158000-06:00,2025-01-07T14:05:46.997181-06:00,1.73628E+12,1.73628E+12
1F:AA:06:10:6A:80,33.062,-96.79,2025-01-07T13:30:35.777000-06:00,2025-01-07T13:41:07.045235-06:00,1.73628E+12,1.73628E+12
C3:FB:10:10:6A:80,32.786,-96.963,2025-01-07T13:31:18.219000-06:00,2025-01-07T15:06:32.204521-06:00,1.73628E+12,1.73628E+12
BD:97:10:10:6A:80,33.149,-96.739,2025-01-07T13:31:47.038000-06:00,2025-01-07T13:34:56.842835-06:00,1.73628E+12,1.73628E+12
05:B6:10:10:6A:80,33.148,-96.739,2025-01-07T13:31:47.359000-06:00,2025-01-07T13:33:39.886257-06:00,1.73628E+12,1.73628E+12
6D:66:10:10:6A:80,33.151,-96.743,2025-01-07T13:31:47.391000-06:00,2025-01-07T13:33:51.421335-06:00,1.73628E+12,1.73628E+12
1F:DA:14:10:6A:80,33.165,-96.741,2025-01-07T13:31:47.453000-06:00,2025-01-07T14:53:39.166152-06:00,1.73628E+12,1.73628E+12
B9:B2:09:10:6A:80,33.156,-96.757,2025-01-07T13:31:47.454000-06:00,2025-01-07T13:34:02.203942-06:00,1.73628E+12,1.73628E+12
61:92:A6:51:7F:C4,33.156,-96.757,2025-01-07T13:31:47.581000-06:00,2025-01-07T13:33:59.580148-06:00,1.73628E+12,1.73628E+12
7B:92:0C:10:6A:80,33.136,-96.727,2025-01-07T13:31:47.592000-06:00,2025-01-07T13:33:58.124059-06:00,1.73628E+12,1.73628E+12
B9:25:12:10:6A:80,33.17,-96.737,2025-01-07T13:31:48.584000-06:00,2025-01-07T14:47:20.652826-06:00,1.73628E+12,1.73628E+12
19:4C:07:10:6A:80,33.148,-96.732,2025-01-07T13:31:48.688000-06:00,2025-01-07T13:34:16.425613-06:00,1.73628E+12,1.73628E+12
5D:0C:A9:51:7F:C4,33.171,-96.737,2025-01-07T13:31:48.755000-06:00,2025-01-07T14:47:40.657118-06:00,1.73628E+12,1.73628E+12
2F:9C:06:10:6A:80,33.165,-96.734,2025-01-07T13:31:48.766000-06:00,2025-01-07T13:37:03.341681-06:00,1.73628E+12,1.73628E+12
55:4D:15:10:6A:80,33.143,-96.73,2025-01-07T13:31:48.827000-06:00,2025-01-07T13:33:31.117155-06:00,1.73628E+12,1.73628E+12
0F:B0:A7:51:7F:C4,33.178,-96.731,2025-01-07T13:31:48.840000-06:00,2025-01-07T14:52:12.698420-06:00,1.73628E+12,1.73628E+12
7F:D1:09:10:6A:80,32.704,-97.336,2025-01-07T13:31:48.887000-06:00,2025-01-07T13:33:15.690376-06:00,1.73628E+12,1.73628E+12
99:61:04:10:6A:80,33.143,-96.741,2025-01-07T13:31:48.918000-06:00,2025-01-07T13:33:48.197592-06:00,1.73628E+12,1.73628E+12
75:47:0F:10:6A:80,33.178,-96.726,2025-01-07T13:31:49.113000-06:00,2025-01-07T14:48:33.597648-06:00,1.73628E+12,1.73628E+12
4D:03:0A:10:6A:80,33.158,-96.752,2025-01-07T13:31:49.142000-06:00,2025-01-07T13:33:55.923006-06:00,1.73628E+12,1.73628E+12
23:8F:05:10:6A:80,33.164,-96.739,2025-01-07T13:31:49.187000-06:00,2025-01-07T14:46:51.577810-06:00,1.73628E+12,1.73628E+12
81:1F:14:10:6A:80,33.149,-96.739,2025-01-07T13:31:49.259000-06:00,2025-01-07T13:34:07.776710-06:00,1.73628E+12,1.73628E+12
79:D7:73:40:EE:C0,33.18,-96.729,2025-01-07T13:31:49.335000-06:00,2025-01-07T14:46:49.054272-06:00,1.73628E+12,1.73628E+12
69:B7:05:10:6A:80,33.136,-96.727,2025-01-07T13:31:49.354000-06:00,2025-01-08T06:26:32.955377-06:00,1.73628E+12,1.73634E+12
81:1B:15:10:6A:80,33.147,-96.741,2025-01-07T13:31:49.358000-06:00,2025-01-07T13:33:16.393086-06:00,1.73628E+12,1.73628E+12
31:93:00:10:6A:80,33.145,-96.74,2025-01-07T13:31:49.368000-06:00,2025-01-07T13:34:02.167347-06:00,1.73628E+12,1.73628E+12
33:46:16:10:6A:80,33.167,-96.738,2025-01-07T13:31:49.659000-06:00,2025-01-07T14:46:24.338048-06:00,1.73628E+12,1.73628E+12
B7:0A:0E:10:6A:80,33.172,-96.737,2025-01-07T13:31:49.686000-06:00,2025-01-07T14:48:33.298601-06:00,1.73628E+12,1.73628E+12
B9:54:A5:51:7F:C4,32.836,-96.86,2025-01-07T13:34:26.814000-06:00,2025-01-07T14:09:40.056543-06:00,1.73628E+12,1.73628E+12
21:3B:07:10:6A:80,32.994,-97.369,2025-01-07T13:36:16.777000-06:00,2025-01-07T14:35:21.914960-06:00,1.73628E+12,1.73628E+12
99:9F:03:10:6A:80,33.055,-96.763,2025-01-07T13:36:41.104000-06:00,2025-01-07T13:40:43.272134-06:00,1.73628E+12,1.73628E+12
B7:C9:02:10:6A:80,32.635,-95.845,2025-01-07T13:37:16.074000-06:00,2025-01-07T14:11:01.672159-06:00,1.73628E+12,1.73628E+12
EF:D7:0C:10:6A:80,33.036,-96.759,2025-01-07T13:39:18.396000-06:00,2025-01-07T14:10:25.755311-06:00,1.73628E+12,1.73628E+12
93:66:07:10:6A:80,32.827,-97.248,2025-01-07T13:43:48.570000-06:00,2025-01-07T14:19:08.265361-06:00,1.73628E+12,1.73628E+12
35:8B:0A:10:6A:80,32.823,-96.668,2025-01-07T13:52:17.491000-06:00,2025-01-07T15:06:11.723410-06:00,1.73628E+12,1.73628E+12
87:B8:08:10:6A:80,32.643,-97.033,2025-01-07T13:52:50.794000-06:00,2025-01-07T13:53:27.324940-06:00,1.73628E+12,1.73628E+12
D1:B6:14:10:6A:80,32.791,-96.805,2025-01-07T13:53:25.075000-06:00,2025-01-07T15:35:00.383002-06:00,1.73628E+12,1.73629E+12
7F:FE:04:10:6A:80,33.136,-96.921,2025-01-07T13:53:50.980000-06:00,2025-01-07T15:11:07.951703-06:00,1.73628E+12,1.73628E+12
11:F1:A5:51:7F:C4,33.57,-97.834,2025-01-07T14:00:06.071000-06:00,2025-01-07T14:03:32.921555-06:00,1.73628E+12,1.73628E+12
E3:F7:13:10:6A:80,32.912,-97.219,2025-01-07T14:04:21.896000-06:00,2025-01-07T16:42:07.897095-06:00,1.73628E+12,1.73629E+12
5D:D7:12:10:6A:80,33.013,-97.064,2025-01-07T14:05:25.896000-06:00,2025-01-07T16:05:16.229442-06:00,1.73628E+12,1.73629E+12
0F:0D:09:10:6A:80,32.989,-96.605,2025-01-07T14:05:43.974000-06:00,2025-01-08T14:10:55.778403-06:00,1.73628E+12,1.73637E+12
B7:C2:09:10:6A:80,32.924,-96.963,2025-01-07T14:06:41.114000-06:00,2025-01-07T15:37:14.747238-06:00,1.73628E+12,1.73629E+12
4B:5E:75:40:EE:C0,33.053,-96.757,2025-01-07T14:07:38.073000-06:00,2025-01-07T15:00:49.501061-06:00,1.73628E+12,1.73628E+12
CD:0C:01:10:6A:80,33.025,-97.034,2025-01-07T14:08:24.238000-06:00,2025-01-07T14:43:15.191272-06:00,1.73628E+12,1.73628E+12
C5:F2:04:10:6A:80,33.111,-96.75,2025-01-07T14:09:17.385000-06:00,2025-01-07T14:56:57.897554-06:00,1.73628E+12,1.73628E+12
BF:8D:16:10:6A:80,33.208,-96.631,2025-01-07T14:09:37.174000-06:00,2025-01-07T16:01:32.314922-06:00,1.73628E+12,1.73629E+12
7D:A6:14:10:6A:80,32.927,-97.141,2025-01-07T14:10:12.200000-06:00,2025-01-07T15:48:02.618640-06:00,1.73628E+12,1.73629E+12
35:EE:0A:10:6A:80,33.083,-96.63,2025-01-07T14:11:45.195000-06:00,2025-01-07T18:51:32.049898-06:00,1.73628E+12,1.7363E+12
CB:53:A7:51:7F:C4,33.162,-96.691,2025-01-07T14:14:04.054000-06:00,2025-01-07T17:33:58.303299-06:00,1.73628E+12,1.73629E+12
7B:F2:11:10:6A:80,33.02,-96.867,2025-01-07T14:16:42.215000-06:00,2025-01-07T14:52:41.806532-06:00,1.73628E+12,1.73628E+12
A9:9C:A7:51:7F:C4,32.996,-96.819,2025-01-07T14:18:15.311000-06:00,2025-01-07T14:22:06.644915-06:00,1.73628E+12,1.73628E+12
B5:7C:A5:51:7F:C4,32.926,-96.526,2025-01-07T14:19:52.486000-06:00,2025-01-07T18:07:46.753149-06:00,1.73628E+12,1.73629E+12
B9:54:A5:51:7F:C4,32.836,-96.86,2025-01-07T14:20:06.877000-06:00,2025-01-07T14:50:04.621801-06:00,1.73628E+12,1.73628E+12
EF:D7:0C:10:6A:80,33.036,-96.759,2025-01-07T14:21:07.765000-06:00,2025-01-07T14:53:18.766775-06:00,1.73628E+12,1.73628E+12
93:66:07:10:6A:80,32.827,-97.248,2025-01-07T14:22:48.703000-06:00,2025-01-07T18:24:34.066883-06:00,1.73628E+12,1.7363E+12
11:E2:01:10:6A:80,32.901,-96.515,2025-01-07T14:26:00.881000-06:00,2025-12-31T23:59:59-06:00,1.73628E+12,1.76725E+12
6D:C5:05:10:6A:80,32.977,-96.558,2025-01-07T14:29:40.451000-06:00,2025-01-07T16:15:34.030268-06:00,1.73628E+12,1.73629E+12
F9:0A:AA:51:7F:C4,33.012,-96.884,2025-01-07T14:30:12.976000-06:00,2025-01-07T15:04:50.842023-06:00,1.73628E+12,1.73628E+12
87:08:A6:51:7F:C4,33.083,-96.775,2025-01-07T14:31:23.448000-06:00,2025-01-07T14:34:45.175593-06:00,1.73628E+12,1.73628E+12
29:99:A6:51:7F:C4,32.299,-96.61,2025-01-07T14:32:58.969000-06:00,2025-01-07T14:34:35.701451-06:00,1.73628E+12,1.73628E+12
25:EF:0D:10:6A:80,33.305,-96.048,2025-01-07T14:35:37.752000-06:00,2025-01-07T15:35:04.777025-06:00,1.73628E+12,1.73629E+12
AB:6E:07:10:6A:80,32.875,-96.564,2025-01-07T14:36:54.666000-06:00,2025-01-08T05:06:45.460761-06:00,1.73628E+12,1.73633E+12
0B:CA:15:10:6A:80,33.009,-97.232,2025-01-07T14:38:09.843000-06:00,2025-01-07T15:12:38.458712-06:00,1.73628E+12,1.73628E+12
4F:75:A7:51:7F:C4,33.077,-96.64,2025-01-07T14:43:36.534000-06:00,2025-01-07T14:46:48.885568-06:00,1.73628E+12,1.73628E+12
3F:D4:07:10:6A:80,33.165,-96.652,2025-01-07T14:44:10.713000-06:00,2025-01-08T01:56:37.335124-06:00,1.73628E+12,1.73632E+12
79:7A:01:10:6A:80,32.63,-96.458,2025-01-07T14:44:24.400000-06:00,2025-12-31T23:59:59-06:00,1.73628E+12,1.76725E+12
93:24:13:10:6A:80,33.212,-96.766,2025-01-07T14:45:35.981000-06:00,2025-01-07T16:24:38.143392-06:00,1.73628E+12,1.73629E+12
4F:70:0E:10:6A:80,32.91,-96.978,2025-01-07T14:45:52.682000-06:00,2025-01-07T15:35:20.142384-06:00,1.73628E+12,1.73629E+12
B3:88:A6:51:7F:C4,32.961,-97.276,2025-01-07T14:47:16.932000-06:00,2025-01-07T15:50:16.554099-06:00,1.73628E+12,1.73629E+12
37:45:A6:51:7F:C4,32.609,-97.048,2025-01-07T14:47:50.258000-06:00,2025-01-07T15:34:03.773222-06:00,1.73628E+12,1.73629E+12
B5:57:10:10:6A:80,32.894,-96.807,2025-01-07T14:48:04.047000-06:00,2025-01-07T18:19:28.308974-06:00,1.73628E+12,1.7363E+12
8F:C8:A6:51:7F:C4,32.538,-96.652,2025-01-07T14:49:47.626000-06:00,2025-01-07T15:50:28.789767-06:00,1.73628E+12,1.73629E+12
73:7C:A5:51:7F:C4,32.782,-96.478,2025-01-07T14:51:10.058000-06:00,2025-01-07T16:57:33.255736-06:00,1.73628E+12,1.73629E+12
A9:FC:10:10:6A:80,33.009,-96.515,2025-01-07T14:54:26.961000-06:00,2025-01-07T16:46:19.906788-06:00,1.73628E+12,1.73629E+12
4B:41:04:10:6A:80,32.257,-95.425,2025-01-07T14:55:27.035000-06:00,2025-01-07T15:05:57.238626-06:00,1.73628E+12,1.73628E+12
9B:B4:0D:10:6A:80,33.208,-96.648,2025-01-07T14:57:31.514000-06:00,2025-01-07T16:19:31.522251-06:00,1.73628E+12,1.73629E+12
