sensor_id,latitude,longitude,outage
15:8E:09:10:6A:80,32.951,-96.756,no
23:7F:0B:10:6A:80,33.108,-96.637,no
97:36:75:40:EE:C0,32.635,-97.081,no
C9:D3:04:10:6A:80,32.949,-96.481,no
49:86:04:10:6A:80,32.915,-96.833,no
53:8E:0A:10:6A:80,32.949,-96.661,no
A3:A9:09:10:6A:80,33.173,-96.685,no
C1:46:0B:10:6A:80,32.951,-97.068,no
5D:2B:04:10:6A:80,32.754,-97.806,no
9B:AD:0B:10:6A:80,32.68,-97.366,no
61:D6:03:10:6A:80,33.202,-96.644,no
03:52:73:40:EE:C0,32.847,-96.694,no
C9:46:0C:10:6A:80,33.059,-97.092,no
B1:CD:04:10:6A:80,32.887,-97.084,no
AF:77:02:10:6A:80,33.259,-97.085,no
B5:28:09:10:6A:80,33.043,-96.992,no
87:6F:0A:10:6A:80,33.864,-98.54,no
F1:44:0B:10:6A:80,33.663,-96.623,no
DF:E1:06:10:6A:80,32.787,-96.97,no
33:00:04:10:6A:80,32.823,-96.972,no
55:17:0C:10:6A:80,32.943,-96.887,no
8F:97:0A:10:6A:80,33.013,-96.905,no
0F:8B:74:40:EE:C0,33.422,-96.577,no
DF:BF:06:10:6A:80,32.936,-96.665,no
67:35:05:10:6A:80,33.051,-96.75,no
CF:65:09:10:6A:80,32.994,-96.646,no
B1:F8:74:40:EE:C0,32.213,-95.282,no
ED:DE:06:10:6A:80,32.947,-96.775,no
C1:24:03:10:6A:80,32.598,-96.936,no
03:56:06:10:6A:80,33.072,-96.092,no
CB:61:03:10:6A:80,33.226,-97.152,no
9F:75:0C:10:6A:80,32.971,-96.987,no
D1:86:75:40:EE:C0,33.035,-96.877,no
65:15:09:10:6A:80,32.847,-97.162,no
55:FF:74:40:EE:C0,32.906,-97.302,no
E7:6D:09:10:6A:80,32.833,-96.634,no
99:F7:74:40:EE:C0,32.692,-96.26,no
CD:AA:0B:10:6A:80,32.958,-96.77,no
53:2A:07:10:6A:80,32.992,-97.178,no
61:11:09:10:6A:80,32.888,-96.556,no
A7:32:04:10:6A:80,32.719,-97.141,no
13:38:04:10:6A:80,33.875,-98.549,yes
69:7D:0B:10:6A:80,32.883,-97.178,no
6F:AB:03:10:6A:80,32.956,-96.751,no
95:E2:0B:10:6A:80,32.933,-96.531,no
E1:03:09:10:6A:80,33.025,-97.035,no
DF:A5:03:10:6A:80,32.635,-97.362,no
E9:AC:03:10:6A:80,33.072,-96.718,no
D9:12:0C:10:6A:80,32.951,-96.788,no
03:CD:04:10:6A:80,32.911,-96.983,no
5B:C1:06:10:6A:80,33.042,-96.786,no
B5:A6:0A:10:6A:80,32.871,-96.786,no
27:75:04:10:6A:80,33.082,-96.718,no
25:18:06:10:6A:80,33.147,-96.776,no
9B:FD:0B:10:6A:80,32.539,-97.324,no
25:01:05:10:6A:80,32.708,-97.174,no
7D:69:0B:10:6A:80,33.034,-96.737,no
0F:AF:03:10:6A:80,32.915,-96.975,no
17:0E:09:10:6A:80,33.117,-96.772,no
91:EE:04:10:6A:80,32.876,-96.787,no
83:F8:74:40:EE:C0,33.202,-96.685,no
BF:11:0A:10:6A:80,32.942,-96.611,no
97:29:0A:10:6A:80,32.967,-97.11,no
B3:42:08:10:6A:80,33.035,-97.093,no
09:BA:07:10:6A:80,32.947,-96.948,no
D5:45:08:10:6A:80,32.676,-96.811,no
09:72:07:10:6A:80,32.693,-96.807,no
47:52:08:10:6A:80,32.726,-97.156,no
CB:E4:07:10:6A:80,33.034,-96.786,no
31:67:08:10:6A:80,33.167,-96.898,no
F3:B5:07:10:6A:80,33.134,-96.105,no
43:B6:07:10:6A:80,33.659,-95.589,no
C7:B2:07:10:6A:80,33.158,-97.078,no
49:C0:07:10:6A:80,32.912,-96.57,no
99:C1:07:10:6A:80,32.989,-96.678,no
AF:06:08:10:6A:80,32.79,-96.695,no
19:72:09:10:6A:80,32.011,-97.123,no
C7:E4:07:10:6A:80,32.858,-96.708,no
3D:26:08:10:6A:80,32.89,-97.406,no
09:DF:07:10:6A:80,32.301,-95.275,no
7F:B5:07:10:6A:80,33.183,-96.66,no
11:B3:03:10:6A:80,32.505,-95.398,no
F3:4B:08:10:6A:80,33.039,-96.741,no
55:47:08:10:6A:80,33.105,-96.844,no
A9:DF:07:10:6A:80,33.02,-97.076,no
75:02:08:10:6A:80,32.899,-97.105,no
2F:CB:01:10:6A:80,32.882,-96.738,no
B9:20:08:10:6A:80,33.022,-96.547,no
79:48:08:10:6A:80,32.962,-96.472,no
53:38:75:40:EE:C0,32.905,-96.975,no
05:F0:01:10:6A:80,32.289,-96.13,no
27:E7:07:10:6A:80,32.937,-96.708,no
8D:01:02:10:6A:80,32.903,-97.166,no
AD:0B:0B:10:6A:80,33.046,-96.772,no
E1:52:75:40:EE:C0,33.007,-96.911,no
6F:65:08:10:6A:80,32.856,-97.151,no
FB:8C:75:40:EE:C0,32.584,-96.874,no
0B:E1:07:10:6A:80,33.667,-95.498,no
AB:01:08:10:6A:80,32.705,-97.187,no
4D:FB:0A:10:6A:80,32.947,-96.881,no
A7:C9:09:10:6A:80,32.876,-97.443,no
C1:C7:09:10:6A:80,32.728,-96.858,no
8B:F3:09:10:6A:80,32.877,-97.213,no
4D:01:08:10:6A:80,32.6,-96.785,no
87:76:08:10:6A:80,32.635,-96.353,no
C5:2D:08:10:6A:80,33.203,-96.626,no
65:4A:08:10:6A:80,32.888,-96.864,no
65:C5:09:10:6A:80,33.27,-96.565,no
95:9A:0B:10:6A:80,32.228,-98.219,no
05:F2:01:10:6A:80,33.038,-97.078,no
8F:82:73:40:EE:C0,33.121,-95.604,no
D5:6D:75:40:EE:C0,33.112,-96.623,no
87:96:73:40:EE:C0,32.97,-96.632,no
B5:0B:75:40:EE:C0,32.791,-96.71,no
3F:DA:01:10:6A:80,33.063,-96.719,no
C5:8E:75:40:EE:C0,33.191,-96.684,no
1B:18:75:40:EE:C0,32.949,-96.747,no
0F:65:0A:10:6A:80,32.694,-96.874,no
E5:2D:08:10:6A:80,32.912,-96.535,no
C3:E0:01:10:6A:80,32.448,-96.22,no
09:08:02:10:6A:80,32.658,-97.145,no
B3:43:08:10:6A:80,32.659,-97.146,no
C9:FA:01:10:6A:80,33.091,-96.643,no
97:14:75:40:EE:C0,33.109,-95.59,no
C9:79:00:10:6A:80,33.07,-96.768,no
95:08:75:40:EE:C0,32.655,-97.065,no
DD:16:75:40:EE:C0,32.969,-96.761,no
8F:9D:75:40:EE:C0,33.664,-96.905,no
6F:97:75:40:EE:C0,32.763,-97.677,no
BD:E1:01:10:6A:80,32.683,-97.146,no
1B:91:75:40:EE:C0,33.179,-96.66,no
CF:79:00:10:6A:80,32.928,-96.71,no
C1:FA:08:10:6A:80,33.112,-96.636,no
89:8F:75:40:EE:C0,32.612,-97.127,no
19:EE:01:10:6A:80,33.094,-96.904,no
2B:98:75:40:EE:C0,32.869,-96.831,no
3F:18:75:40:EE:C0,33.095,-96.778,no
33:08:75:40:EE:C0,33.385,-96.249,no
25:1B:02:10:6A:80,33.03,-97.129,no
95:64:0A:10:6A:80,33.028,-96.651,no
03:5C:71:40:EE:C0,32.696,-97.16,no
81:48:0B:10:6A:80,32.686,-97.419,no
E7:50:08:10:6A:80,32.783,-96.713,no
C5:21:75:40:EE:C0,33.009,-97.23,no
3B:1E:75:40:EE:C0,32.863,-97.131,no
BD:FC:70:40:EE:C0,32.85,-97.373,no
3D:08:75:40:EE:C0,33.137,-96.598,no
1B:F8:0A:10:6A:80,33.022,-97.04,no
FF:18:75:40:EE:C0,33.074,-96.781,no
35:0F:0B:10:6A:80,32.724,-97.349,no
A5:E1:01:10:6A:80,32.973,-96.756,no
AB:1F:75:40:EE:C0,32.886,-96.787,no
FF:E5:07:10:6A:80,33.007,-96.842,no
F7:49:08:10:6A:80,32.932,-96.734,no
49:1A:75:40:EE:C0,32.922,-97.148,no
B1:97:75:40:EE:C0,33.005,-96.874,no
89:14:75:40:EE:C0,32.884,-96.739,no
C1:DE:0D:10:6A:80,32.825,-97.129,no
69:38:08:10:6A:80,32.682,-97.139,no
E5:02:0A:10:6A:80,33.225,-97.581,no
1B:DA:07:10:6A:80,32.936,-96.859,no
A9:0E:75:40:EE:C0,32.851,-97.128,no
3B:55:00:10:6A:80,32.642,-97.17,no
85:DF:07:10:6A:80,33.119,-96.516,yes
29:FC:70:40:EE:C0,32.784,-97.679,no
E1:46:0C:10:6A:80,32.963,-96.668,no
A5:3A:08:10:6A:80,32.988,-96.681,no
FD:42:71:40:EE:C0,32.691,-97.368,no
2F:23:08:10:6A:80,33.08,-96.702,no
81:4B:08:10:6A:80,33.008,-96.529,no
77:51:0B:10:6A:80,32.896,-97.119,no
29:FB:70:40:EE:C0,32.933,-97.129,no
19:3E:75:40:EE:C0,32.892,-96.463,no
AD:0D:0B:10:6A:80,32.838,-96.587,no
69:D6:01:10:6A:80,33.136,-97.067,no
F9:F7:70:40:EE:C0,32.843,-96.491,no
5D:2D:03:10:6A:80,32.618,-96.834,no
4F:DF:01:10:6A:80,32.858,-97.142,no
AD:08:75:40:EE:C0,32.778,-97.663,no
D9:65:00:10:6A:80,32.853,-96.691,no
09:05:75:40:EE:C0,33.032,-97.097,no
8B:4F:05:10:6A:80,33.083,-96.742,no
ED:FE:74:40:EE:C0,33.02,-96.999,no
33:02:02:10:6A:80,32.569,-97.394,no
D9:A3:74:40:EE:C0,33.074,-96.759,no
25:98:75:40:EE:C0,32.879,-97.122,no
23:00:02:10:6A:80,33.039,-96.675,no
0D:FD:01:10:6A:80,32.665,-97.437,no
97:BF:01:10:6A:80,32.966,-96.634,no
D3:07:75:40:EE:C0,32.964,-96.999,no
75:F6:70:40:EE:C0,32.817,-96.667,no
A3:12:75:40:EE:C0,33.147,-96.572,no
73:99:0D:10:6A:80,33.195,-96.673,no
79:43:71:40:EE:C0,33.146,-97.04,no
CB:23:75:40:EE:C0,33.136,-97.088,no
95:EE:70:40:EE:C0,32.656,-97.172,no
59:A6:74:40:EE:C0,33.189,-96.706,no
1D:DE:01:10:6A:80,32.949,-96.869,no
B9:D8:01:10:6A:80,32.794,-96.979,no
C1:D7:01:10:6A:80,32.77,-97.796,no
69:97:75:40:EE:C0,32.702,-97.344,no
CD:12:75:40:EE:C0,32.853,-97.129,no
AB:D3:01:10:6A:80,32.841,-96.568,no
3B:20:75:40:EE:C0,32.826,-96.938,no
5D:47:08:10:6A:80,32.619,-97.179,no
1F:1E:75:40:EE:C0,33.093,-98.567,no
43:07:0C:10:6A:80,32.842,-97.159,no
FB:57:08:10:6A:80,32.71,-97.194,no
8B:43:71:40:EE:C0,33.059,-97.038,no
67:08:75:40:EE:C0,32.646,-97.103,no
79:14:75:40:EE:C0,33.24,-97.123,no
69:E9:01:10:6A:80,32.477,-97.78,no
35:58:01:10:6A:80,33.147,-96.794,no
E1:66:75:40:EE:C0,33.049,-96.759,no
4D:CE:01:10:6A:80,32.944,-96.688,no
37:F0:74:40:EE:C0,32.929,-96.532,no
D5:62:15:10:6A:80,33.039,-96.738,no
97:B5:07:10:6A:80,32.979,-97.282,no
FF:69:0A:10:6A:80,32.862,-97.113,no
4D:8A:0A:10:6A:80,32.393,-98.844,no
0F:5B:08:10:6A:80,32.913,-96.844,no
3D:FD:74:40:EE:C0,33.09,-96.779,no
3B:7F:12:10:6A:80,32.402,-97.731,no
37:5C:11:10:6A:80,33.611,-96.411,no
05:52:08:10:6A:80,33.172,-96.664,no
43:18:75:40:EE:C0,33.054,-97.028,no
C5:7E:12:10:6A:80,33.046,-96.75,no
B3:DA:04:10:6A:80,33.124,-96.866,no
5B:17:0C:10:6A:80,32.898,-96.576,no
B3:E6:09:10:6A:80,32.865,-96.717,no
79:17:06:10:6A:80,33.093,-96.868,no
EB:54:11:10:6A:80,32.891,-97.253,no
D5:79:00:10:6A:80,33.078,-96.748,no
FD:07:75:40:EE:C0,33.058,-96.649,no
33:98:0D:10:6A:80,32.938,-95.579,no
11:80:0B:10:6A:80,32.739,-96.577,no
B3:96:73:40:EE:C0,32.997,-96.804,no
89:52:08:10:6A:80,32.677,-97.175,no
57:2F:08:10:6A:80,33.015,-96.753,no
AF:40:0C:10:6A:80,33.465,-96.918,no
87:BB:0A:10:6A:80,32.662,-97.342,no
1B:69:12:10:6A:80,32.98,-96.825,no
69:18:75:40:EE:C0,32.582,-97.118,no
77:47:71:40:EE:C0,32.857,-97.141,no
CD:E9:04:10:6A:80,33.053,-96.718,no
2F:84:09:10:6A:80,32.724,-97.177,no
2B:03:0A:10:6A:80,32.756,-96.554,no
33:98:75:40:EE:C0,32.852,-97.23,no
69:97:73:40:EE:C0,32.948,-96.776,no
ED:24:08:10:6A:80,32.783,-97.784,no
DB:6E:75:40:EE:C0,32.881,-97.265,no
81:8C:75:40:EE:C0,32.969,-96.465,no
25:A2:0A:10:6A:80,32.963,-96.779,no
A1:EF:0B:10:6A:80,32.987,-96.79,no
6D:72:0C:10:6A:80,32.884,-96.743,no
03:98:0E:10:6A:80,33.046,-96.732,no
B3:97:0E:10:6A:80,33.087,-96.65,no
1D:9D:0E:10:6A:80,33.05,-96.761,no
45:95:0A:10:6A:80,33.073,-96.766,no
01:98:0E:10:6A:80,33.184,-96.701,no
F7:75:0C:10:6A:80,32.972,-96.981,no
F1:94:0C:10:6A:80,32.98,-96.412,no
EF:95:0E:10:6A:80,33.002,-96.833,no
C5:97:0E:10:6A:80,32.886,-96.744,no
8D:FF:01:10:6A:80,32.869,-97.146,no
37:75:14:10:6A:80,32.869,-97.146,no
3D:5E:0E:10:6A:80,32.959,-96.803,no
87:CD:0C:10:6A:80,33.118,-96.847,no
5B:CF:0C:10:6A:80,33.075,-96.773,no
A3:66:0E:10:6A:80,33.091,-96.637,no
21:6B:0E:10:6A:80,33.251,-96.552,no
05:94:0E:10:6A:80,32.664,-97.15,no
7B:D0:0A:10:6A:80,32.958,-96.771,no
85:F0:10:10:6A:80,32.851,-97.137,no
15:96:0E:10:6A:80,32.915,-96.83,no
A9:68:75:40:EE:C0,32.985,-96.617,no
CB:6B:0C:10:6A:80,32.861,-96.565,no
01:74:10:10:6A:80,32.864,-97.269,no
43:81:10:10:6A:80,33.069,-96.787,no
BD:F2:10:10:6A:80,33.201,-96.622,no
C1:D0:10:10:6A:80,32.99,-96.672,no
19:5F:15:10:6A:80,33.015,-96.731,no
61:57:11:10:6A:80,32.733,-97.894,no
3F:A7:09:10:6A:80,32.752,-97.853,no
8F:0F:0E:10:6A:80,32.364,-96.533,no
A7:91:10:10:6A:80,32.889,-96.867,no
B5:EB:0B:10:6A:80,33.111,-97.023,no
63:6B:0C:10:6A:80,32.891,-97.108,no
0B:DC:12:10:6A:80,33.015,-95.6,no
FB:62:16:10:6A:80,33.062,-97.52,no
55:54:21:10:6A:80,32.916,-96.551,no
2F:B3:0E:10:6A:80,32.911,-96.81,no
6B:FB:05:10:6A:80,33.139,-96.622,no
35:6C:0A:10:6A:80,32.886,-96.83,no
F9:89:09:10:6A:80,32.843,-96.778,no
4D:A5:08:10:6A:80,32.909,-96.795,no
55:AC:05:10:6A:80,32.822,-96.795,no
51:E2:00:10:6A:80,32.844,-96.802,no
13:63:15:10:6A:80,32.856,-96.774,no
19:BE:09:10:6A:80,32.856,-96.774,no
B3:1E:16:10:6A:80,33.155,-96.61,no
C9:5B:0E:10:6A:80,33.033,-96.807,no
CD:4A:10:10:6A:80,33.052,-96.816,no
35:D0:16:10:6A:80,32.005,-97.089,no
79:79:0E:10:6A:80,32.893,-96.822,no
07:44:11:10:6A:80,32.915,-96.785,no
05:EB:10:10:6A:80,32.795,-96.784,no
7D:F5:0B:10:6A:80,32.809,-96.802,no
BF:35:04:10:6A:80,32.796,-96.808,no
3D:F8:24:10:6A:80,32.92,-97.144,no
27:9C:12:10:6A:80,32.9,-97.129,no
77:C6:12:10:6A:80,32.968,-97.194,no
EF:D8:12:10:6A:80,32.836,-96.822,no
4B:43:12:10:6A:80,32.842,-96.805,no
D3:9B:12:10:6A:80,32.964,-97.136,no
6D:D8:12:10:6A:80,32.739,-97.398,no
6F:43:1F:10:6A:80,32.812,-96.758,no
61:D9:12:10:6A:80,32.92,-97.143,no
27:5A:1F:10:6A:80,33.098,-97.147,no
49:D9:12:10:6A:80,32.888,-96.791,no
5D:A9:0D:10:6A:80,33.148,-96.62,no
DD:93:12:10:6A:80,32.864,-96.796,no
C9:BE:1E:10:6A:80,32.823,-96.742,no
9D:FE:11:10:6A:80,32.831,-96.789,yes
43:4D:1F:10:6A:80,32.854,-96.775,no
FF:EC:23:10:6A:80,32.856,-96.791,no
21:D9:12:10:6A:80,33.166,-96.85,no
97:FF:09:10:6A:80,32.889,-96.805,no
C5:C6:10:10:6A:80,32.621,-96.881,no
BF:EA:10:10:6A:80,32.928,-96.794,no
55:B1:12:10:6A:80,32.902,-96.791,no
D9:CB:12:10:6A:80,33.148,-96.721,no
7F:60:0F:10:6A:80,32.975,-96.815,no
51:6A:12:10:6A:80,32.813,-96.797,no
7D:96:20:10:6A:80,32.914,-96.8,no
BF:86:16:10:6A:80,32.847,-96.816,no
1D:31:06:10:6A:80,32.83,-96.791,yes
99:C1:12:10:6A:80,32.789,-96.8,no
AD:8D:0F:10:6A:80,32.621,-96.881,no
93:0C:10:10:6A:80,32.871,-96.835,no
47:B6:10:10:6A:80,33.036,-96.791,no
BF:B0:24:10:6A:80,32.978,-97.178,no
99:74:11:10:6A:80,33.047,-96.796,no
E1:6D:11:10:6A:80,32.858,-96.803,no
15:2F:06:10:6A:80,32.855,-96.946,no
35:22:20:10:6A:80,32.653,-97.438,no
E5:73:16:10:6A:80,32.826,-96.794,no
C9:2F:21:10:6A:80,32.974,-96.814,no
95:CA:24:10:6A:80,32.969,-97.193,no
07:9A:12:10:6A:80,32.88,-96.936,no
8F:13:12:10:6A:80,32.832,-96.788,yes
01:EC:0B:10:6A:80,33.131,-96.817,no
E3:A2:12:10:6A:80,33.101,-96.838,no
89:9B:14:10:6A:80,32.907,-96.81,no
19:D6:24:10:6A:80,32.901,-97.517,no
5B:AA:16:10:6A:80,32.88,-97.509,no
E9:F2:23:10:6A:80,32.92,-97.131,no
1F:C1:1F:10:6A:80,33.02,-97.123,no
71:E0:15:10:6A:80,32.861,-96.802,no
ED:67:16:10:6A:80,32.83,-96.745,no
01:99:0B:10:6A:80,33.23,-96.879,no
5F:E7:0D:10:6A:80,32.969,-97.139,no
57:99:16:10:6A:80,32.873,-96.794,no
EB:86:15:10:6A:80,32.824,-96.809,no
4F:95:16:10:6A:80,32.83,-96.745,no
AD:B4:14:10:6A:80,32.83,-96.745,no
07:B1:15:10:6A:80,32.853,-96.84,no
85:40:16:10:6A:80,32.764,-97.375,no
3B:8F:16:10:6A:80,33.075,-96.593,no
4D:2E:20:10:6A:80,32.841,-96.742,no
C3:99:1E:10:6A:80,32.97,-97.191,no
CF:17:15:10:6A:80,32.833,-96.783,no
57:0D:16:10:6A:80,32.882,-96.789,no
C7:36:15:10:6A:80,32.915,-96.785,no
0D:07:16:10:6A:80,32.983,-96.718,no
37:F7:12:10:6A:80,32.83,-96.806,no
B3:36:15:10:6A:80,32.744,-97.414,no
6B:C1:14:10:6A:80,32.87,-96.798,no
8B:FA:1E:10:6A:80,33.048,-96.803,no
61:DB:15:10:6A:80,32.887,-96.8,no
A9:06:16:10:6A:80,32.9,-96.801,no
D9:65:15:10:6A:80,32.972,-97.191,no
C9:DC:15:10:6A:80,32.425,-97.681,no
A7:70:15:10:6A:80,32.988,-96.817,no
41:50:16:10:6A:80,32.831,-96.787,yes
C5:70:15:10:6A:80,33.095,-97.069,no
7B:07:15:10:6A:80,32.873,-96.852,no
5F:CF:14:10:6A:80,32.934,-96.845,no
A1:7E:15:10:6A:80,32.864,-96.801,no
CF:4B:16:10:6A:80,32.744,-97.397,no
49:21:16:10:6A:80,32.858,-96.798,no
CD:73:15:10:6A:80,32.854,-96.796,no
51:8D:16:10:6A:80,32.894,-96.781,no
43:2F:15:10:6A:80,32.874,-96.799,no
25:2A:15:10:6A:80,32.833,-96.786,no
EF:ED:12:10:6A:80,32.831,-96.805,no
7D:74:15:10:6A:80,32.622,-98.163,no
8B:EA:12:10:6A:80,32.906,-96.821,no
57:3D:15:10:6A:80,33.182,-96.853,no
77:F4:12:10:6A:80,32.842,-96.809,no
BB:EA:12:10:6A:80,33.172,-97.339,no
59:E6:12:10:6A:80,33.032,-97.055,no
09:2E:13:10:6A:80,32.861,-96.841,no
4F:EA:12:10:6A:80,32.863,-96.783,no
0F:1D:15:10:6A:80,33.121,-96.558,no
63:E3:12:10:6A:80,32.861,-96.791,no
53:4D:13:10:6A:80,32.821,-96.806,no
0B:F0:12:10:6A:80,32.84,-96.821,no
63:E4:12:10:6A:80,33.106,-96.722,no
5F:2D:15:10:6A:80,33.634,-96.658,no
ED:2D:13:10:6A:80,32.877,-96.803,no
47:27:15:10:6A:80,32.863,-96.955,no
6F:38:1A:10:6A:80,32.819,-96.746,no
6B:4D:13:10:6A:80,33.162,-98.635,no
25:2D:13:10:6A:80,32.979,-97.182,no
6D:2C:15:10:6A:80,33.132,-96.817,no
BF:91:1A:10:6A:80,32.911,-96.781,no
3F:EA:14:10:6A:80,33.104,-96.833,no
23:E9:12:10:6A:80,32.882,-96.796,no
4D:EB:12:10:6A:80,32.931,-96.783,no
43:2A:15:10:6A:80,32.677,-97.606,no
21:1B:13:10:6A:80,33.131,-96.812,no
9F:FA:14:10:6A:80,32.893,-96.794,no
09:E9:12:10:6A:80,32.848,-96.791,no
67:EB:12:10:6A:80,32.616,-97.149,no
91:E6:19:10:6A:80,32.725,-95.326,no
03:E1:1E:10:6A:80,33.237,-96.833,no
DB:20:15:10:6A:80,33.04,-96.854,no
6D:28:15:10:6A:80,32.748,-97.391,no
25:2E:13:10:6A:80,33.106,-96.833,no
7F:E3:12:10:6A:80,32.855,-96.772,no
6D:3D:15:10:6A:80,32.876,-96.814,no
79:27:15:10:6A:80,32.852,-96.797,no
0F:16:13:10:6A:80,32.828,-96.813,no
39:E5:14:10:6A:80,32.911,-96.797,no
3B:D6:12:10:6A:80,32.98,-97.156,no
4B:02:13:10:6A:80,32.966,-97.209,no
A7:E8:12:10:6A:80,32.901,-96.816,no
33:F3:12:10:6A:80,32.835,-96.782,no
87:2A:15:10:6A:80,32.888,-96.802,no
2B:16:13:10:6A:80,32.854,-96.792,no
9D:E4:12:10:6A:80,32.856,-96.788,no
23:1F:16:10:6A:80,32.96,-97.181,no
B7:F4:12:10:6A:80,32.873,-96.797,no
C1:18:13:10:6A:80,32.837,-96.795,no
11:2B:15:10:6A:80,32.621,-97.498,no
F5:2A:13:10:6A:80,32.881,-96.788,no
D9:F4:12:10:6A:80,32.885,-96.833,no
D1:F4:12:10:6A:80,32.896,-96.827,no
4D:02:13:10:6A:80,32.88,-96.775,no
31:F3:12:10:6A:80,33.166,-97.048,no
8D:E8:12:10:6A:80,32.915,-96.809,no
EF:9A:0A:10:6A:80,33.634,-96.658,no
61:E9:12:10:6A:80,32.746,-97.38,no
61:EB:12:10:6A:80,32.905,-96.793,no
9D:14:15:10:6A:80,32.914,-96.812,no
AB:1A:13:10:6A:80,32.866,-96.816,no
E1:14:13:10:6A:80,33.006,-97.109,yes
39:E5:12:10:6A:80,32.978,-97.145,no
CF:A3:0C:10:6A:80,33.157,-96.614,no
AB:57:13:10:6A:80,32.834,-96.784,no
37:BD:0C:10:6A:80,33.064,-97.165,no
15:3E:15:10:6A:80,32.991,-96.812,no
55:1B:13:10:6A:80,32.833,-96.785,no
0D:E4:12:10:6A:80,33.232,-97.512,no
8D:3E:15:10:6A:80,32.862,-96.802,no
1B:8B:15:10:6A:80,32.897,-96.861,no
8B:E6:12:10:6A:80,32.434,-96.399,no
81:B4:0E:10:6A:80,33.142,-97.167,no
8D:36:15:10:6A:80,32.852,-96.791,no
57:B3:0E:10:6A:80,32.837,-96.811,no
BD:25:16:10:6A:80,32.899,-96.801,no
F9:1C:15:10:6A:80,32.89,-96.563,no
2B:ED:12:10:6A:80,32.852,-96.789,no
79:B0:0E:10:6A:80,33.148,-96.611,no
4F:EB:12:10:6A:80,32.825,-96.815,no
4F:29:13:10:6A:80,32.852,-96.81,no
01:B8:0E:10:6A:80,32.776,-97.109,no
7D:B4:0E:10:6A:80,32.978,-97.191,no
63:0D:0D:10:6A:80,32.884,-96.8,no
1F:28:15:10:6A:80,32.883,-96.829,no
33:C1:0E:10:6A:80,32.862,-98.526,no
FF:D5:0A:10:6A:80,32.978,-96.956,no
F7:B4:0C:10:6A:80,32.836,-96.79,no
A3:D9:0A:10:6A:80,32.826,-96.813,no
CB:13:0D:10:6A:80,32.881,-96.834,no
B7:D5:0A:10:6A:80,32.863,-96.786,no
71:15:13:10:6A:80,32.86,-96.795,no
FD:E3:0C:10:6A:80,32.965,-97.209,no
03:E3:12:10:6A:80,33.102,-97.125,no
6F:23:15:10:6A:80,32.904,-96.812,no
E3:ED:12:10:6A:80,32.835,-96.806,no
CD:A1:28:10:6A:80,32.846,-96.729,no
8F:BE:0C:10:6A:80,32.865,-96.793,no
93:46:13:10:6A:80,32.883,-96.794,no
95:E3:12:10:6A:80,32.971,-97.191,no
3D:D6:0A:10:6A:80,32.755,-97.378,no
B5:1A:13:10:6A:80,32.854,-96.462,no
31:6F:16:10:6A:80,32.857,-96.812,no
BD:EE:14:10:6A:80,32.831,-96.789,yes
C7:2C:13:10:6A:80,32.861,-96.785,no
AD:E5:14:10:6A:80,33.564,-97.007,no
E3:23:13:10:6A:80,33.142,-97.167,no
FD:E4:0C:10:6A:80,32.874,-96.826,no
79:44:13:10:6A:80,32.881,-96.834,no
1F:33:15:10:6A:80,32.89,-96.859,no
AB:3E:15:10:6A:80,33.103,-96.846,no
D7:BA:14:10:6A:80,32.743,-97.385,no
E3:51:13:10:6A:80,33.02,-97.122,no
67:7D:16:10:6A:80,33.046,-96.804,no
E9:B3:14:10:6A:80,32.83,-96.811,no
43:A2:0C:10:6A:80,32.883,-96.792,no
8D:51:13:10:6A:80,32.96,-97.181,no
F9:1C:16:10:6A:80,32.834,-96.79,no
BB:5C:16:10:6A:80,32.875,-96.805,no
CB:0B:16:10:6A:80,32.92,-96.781,no
1F:70:16:10:6A:80,32.891,-96.805,no
91:51:13:10:6A:80,32.96,-97.181,no
53:4B:13:10:6A:80,32.882,-96.793,no
67:2A:15:10:6A:80,33.064,-96.853,no
5F:39:13:10:6A:80,33.152,-96.628,no
6F:B7:0C:10:6A:80,32.881,-96.793,no
A3:2C:15:10:6A:80,32.657,-97.442,no
4F:74:16:10:6A:80,33.143,-97.165,no
13:64:16:10:6A:80,32.908,-96.789,no
B1:1E:16:10:6A:80,32.852,-96.781,no
69:3B:13:10:6A:80,32.834,-96.81,no
07:2C:15:10:6A:80,33.139,-96.627,no
3B:44:16:10:6A:80,33.118,-96.597,no
77:64:16:10:6A:80,32.892,-96.788,no
F5:1E:13:10:6A:80,32.875,-96.793,no
BB:0D:16:10:6A:80,32.855,-96.814,no
87:43:16:10:6A:80,33.036,-96.817,no
AF:64:16:10:6A:80,32.852,-96.786,no
47:64:16:10:6A:80,32.702,-97.397,no
83:BC:0E:10:6A:80,32.884,-96.777,no
7D:0D:15:10:6A:80,32.883,-96.794,no
E3:4A:16:10:6A:80,32.882,-96.776,no
47:AE:25:10:6A:80,33.231,-96.867,no
51:4D:16:10:6A:80,32.835,-96.786,no
D7:1D:16:10:6A:80,32.876,-96.801,no
FF:5F:16:10:6A:80,33.002,-96.813,no
A7:3E:15:10:6A:80,32.948,-96.811,no
AF:01:15:10:6A:80,32.853,-96.807,no
1B:B2:14:10:6A:80,32.717,-97.424,no
45:23:13:10:6A:80,32.899,-97.155,no
69:81:16:10:6A:80,32.879,-96.777,no
